"","AdOnset_Weibull_Shape","AdOnset_Weibull_Scale","AdOnsetPropensity_Gamma_Alpha","AdNaturalHistoryPropensity_Gaussian_Variance","AdNaturalHistoryPropensity_PreclinCancerProg_TampingTerm","AdNaturalHistoryPropensity_CancerOnset_TampingTerm","AdGrowth_Janoschek_Inflection","AdGrowth_Janoschek_Rate_P","AdGrowth_Janoschek_Rate_D","AdGrowth_Janoschek_Rate_R","PreclinCancerProg_Exp_Rate_P","PreclinCancerProg_Exp_Rate_D","PreclinCancerProg_Exp_Rate_R","CancerOnset_Gompertz_Rate_P","CancerOnset_Gompertz_Shape_P","CancerOnset_Gompertz_Rate_D","CancerOnset_Gompertz_Shape_D","CancerOnset_Gompertz_Rate_R","CancerOnset_Gompertz_Shape_R","pSxDetS1_P","pSxDetS1_D","pSxDetS1_R","pSxDetS2_P","pSxDetS2_D","pSxDetS2_R","pSxDetS3_P","pSxDetS3_D","pSxDetS3_R","pSxDetS4_P","pSxDetS4_D","pSxDetS4_R"
"3229",1.96332987543751,0.000266627137363216,0.464856340319044,0.357244300821967,2.36714429178544,5.12353586325796,0.503404186090211,0.0429018691967729,0.0475832337121505,0.0519585204220045,0.195289012992087,0.19760043935692,0.183303433703155,0.00950386874739373,0.0116585082286844,0.00139953824530503,0.0330369127454572,0.0413064045720721,0.00286337535712671,0.0556028638674247,0.0823794375736069,0.123636706317351,0.375286479542495,0.385705031356081,0.347621517176163,0.87082140483941,0.761089972049994,0.715280340036659,0.99261251203748,0.934761906710951,0.967683270448191
"3230",2.1438300207511,0.000126858616251952,0.487911214073827,0.363370147000536,3.22579110535481,2.31907373685838,0.421065004865761,0.060094691131588,0.0526099133419969,0.0610462048080902,0.192211175461178,0.204244061310895,0.20621206794133,0.00412481795771685,0.0157261505078251,0.0208509986929873,0.00692454142181216,0.0314059933570717,0.00539311152438105,0.0427967427734563,0.0935953146749466,0.15847329419286,0.369893129283341,0.418686873991642,0.353718459616462,0.670693585890265,0.767012087204797,0.875996547738881,0.961181434385529,0.927578126074435,0.951003403487852
"3232",2.1905825111734,7.95069515529356e-05,0.480302349502729,0.482325595898486,7.70102802297118,1.35640198685356,0.458902016689057,0.0551038638503342,0.0513573539470907,0.0551568471656376,0.190155506971739,0.224239003723997,0.222360506621781,0.00358558128107635,0.0183868696566706,0.00471898721637119,0.00761947096866127,0.00749992799088292,0.0341916326946072,0.0333813374505987,0.0939099576979296,0.157904229604855,0.323815574252642,0.302184788994192,0.288556029932793,0.669484569693799,0.788189274405551,0.898650766713278,0.963845386465414,0.937722318776976,0.919180325613698
"3236",2.2567284061585,7.61518168308605e-05,0.446146477451473,0.61053682553699,4.89814821443132,3.56397727733782,0.342159461723586,0.0752047951059634,0.07649875497441,0.0804622277401878,0.203264476711568,0.217076893258599,0.190755454917298,0.00249441133723632,0.0212316987231562,0.000886892494080506,0.0328380931326092,0.0279861172375486,0.0105643960996822,0.0428869785702675,0.0988244106021596,0.119372093006516,0.421233345939922,0.385830822818139,0.331667595670666,0.653874952647416,0.781842511795695,0.716276255507521,0.984239734986297,0.934194866446947,0.905206792343308
"3240",2.23502678652094,7.86592124823768e-05,0.536092246065487,0.416252306311112,3.23375384658712,1.53013845883995,0.457819713232837,0.0508653313389522,0.056522522183373,0.0701984352875513,0.196046760465178,0.210909699322018,0.232737310589709,0.00794837883951276,0.00753944338540217,0.000622909313968867,0.0329266985915586,0.0159817559061364,0.00617324233630768,0.0522196074353213,0.0901372460384324,0.187191458641064,0.372587487886407,0.370097255720268,0.423864573984909,0.679411722896057,0.766146248552018,0.885408733704011,0.985151043711989,0.98781734000514,0.957884492769901
"3243",2.24900658434093,7.86624443497284e-05,0.514462191970669,0.867181731172002,4.46209708002284,7.1433531130692,0.474120661974797,0.0443559985335421,0.0481929189034401,0.0485233623667062,0.182527097406412,0.188176304856068,0.220828006692746,0.00252310945832853,0.0257412282109593,0.00234631443137791,0.022891458951333,0.0317891473090169,0.00660522922640696,0.0415652841553658,0.0752132091380774,0.17541297393934,0.37395266082548,0.352159257910755,0.468349886600564,0.653866129859087,0.714869433006311,0.861662642846171,0.981095636694358,0.952283963683885,0.92469892214306
"3244",2.18980512175888,0.000109193580543159,0.436723179549959,0.716805836703001,3.73231959635907,3.60850210587615,0.448310249842442,0.0504955370887681,0.0519571537042717,0.057782937026895,0.186950724401917,0.207427619988067,0.19759110955408,0.00181569195074459,0.0238672835376489,0.00119588820572753,0.0289895464732063,0.0217269582407032,0.00657882592889415,0.0491604612346285,0.0982529236130617,0.156913568809482,0.371120986209034,0.426058509937961,0.372153354937926,0.721991618254747,0.819319218903025,0.773814733283646,0.999365719540853,0.954889604105891,0.974275288879035
"3248",2.28344955703703,6.63527968476097e-05,0.521833561063971,0.476499237698238,4.14033812153033,5.67676281898537,0.361723720504645,0.07226685303434,0.0657529773615937,0.073993789271693,0.203827302796473,0.191726335200273,0.203369266650948,0.00436969332729076,0.0181414751758519,0.0154092049734107,0.00451160657612161,0.0364946897743576,0.0106252836320601,0.0438100809848591,0.0733115174588659,0.150924473803443,0.422546085976173,0.384004646802788,0.337746330028609,0.697362430788097,0.683694856199962,0.783689175977433,0.999499306304454,0.903525423297399,0.926301011636316
"3254",1.89203034900371,0.000330087363832408,0.488438595071817,0.390017317234646,2.75740405566281,3.26376130515639,0.512213457471903,0.0473572612137934,0.0514766076931945,0.0492318079463178,0.197646290081304,0.201872744961396,0.197629984651126,0.00525527995793321,0.0135378174611577,0.000475531765832648,0.0364034882925838,0.0232372003467086,0.0162274180071635,0.0487822066151842,0.0880602045059569,0.138110395768477,0.354792631105636,0.358340286211305,0.347084060359109,0.756974997297288,0.766168272021063,0.790128832250717,0.929578892832049,0.946830359259354,0.977286260032412
"3255",2.3743220299725,4.7930375630777e-05,0.474099814139725,0.826356228871835,3.88340268718307,4.51156778430718,0.418995660597811,0.0543525702057132,0.0577661108758783,0.0571868832686252,0.178699529818896,0.189313277597124,0.21160648524705,0.00659109441312866,0.00923282089927099,0.00157383536575678,0.0311461953241099,0.0458439801220313,0.0054977149242369,0.0381413647415324,0.0786880016544503,0.18250212388745,0.396316388762148,0.363350868883119,0.434803328749804,0.664627077047278,0.701848610596532,0.876175400445566,0.973042994182972,0.962062257574415,0.935822858782894
"3257",2.37823616928558,4.72283623481229e-05,0.493759835677837,0.829802299661998,4.34519000786626,15.4258390944745,0.389774255439938,0.0585026833715109,0.0632672164201966,0.0634302657588834,0.192576179854965,0.187850036998667,0.200449568334175,0.0064243516572909,0.0140682825997166,0.00171008683042972,0.0345335337417225,0.0377871261250034,0.00642023126423257,0.0455697655965925,0.0780308822056156,0.165153427411192,0.42452493335532,0.346000996060638,0.360083229336253,0.658036788829932,0.679134505699475,0.837402930885371,0.978547413156047,0.93303295189596,0.941101652595957
"3258",2.3434003886573,5.34440160133754e-05,0.482048096092764,0.952488717590528,4.57736615177574,2.76418207270304,0.41857468955225,0.0492495103490053,0.0584180708161811,0.0736929321490083,0.181206288016771,0.199494078785451,0.218892299950366,0.00516575236317398,0.0153626234521442,0.000794620920712011,0.0311312108441385,0.0242130380718651,0.00122879833590626,0.0442905604779782,0.083972948541427,0.194546881425001,0.393308674245474,0.387090795845602,0.410703086472629,0.655629153464062,0.733810167582332,0.846881063077338,0.974944523603804,0.994247922103305,0.914080116611087
"3259",2.37512539599892,4.56542792410411e-05,0.477282318408283,0.654134746331385,3.97774892584,3.18466405049261,0.437473596840285,0.0504052123033059,0.0530925963543899,0.0553757887502959,0.188494747109813,0.186876835004204,0.2200496403281,0.0066333426424647,0.0132774737771963,0.00538358332209196,0.0122687106433712,0.0284724743712291,0.00523254197988273,0.0447474037563655,0.075508551958975,0.176055912637578,0.396863689143338,0.362648555623294,0.425550601271869,0.658528094390736,0.69409879185453,0.879888090087127,0.989083250229855,0.971669189764381,0.933246506808498
"3260",2.29906333886403,6.61772144869482e-05,0.52495495289531,0.969640761401664,4.78523302423181,6.97330025870338,0.411889680012079,0.0520978282203998,0.0590445196631458,0.0566206992868396,0.183042012823404,0.204374962628591,0.204272074210331,0.00535903710569403,0.0149195185564296,0.00243656692490372,0.0209985717679627,0.0423679533254265,0.00651613567689663,0.0405366787019666,0.0969094382567498,0.177568939482664,0.380208771801552,0.447510442052059,0.355737142143416,0.676926751198438,0.724547909997236,0.861371910839522,0.965090385301718,0.910164196604034,0.908302811796387
"3262",2.15299097652051,0.000117011122889276,0.509358699043607,0.715178347163602,4.08841112571612,5.9680418596089,0.450575455437637,0.0527887758786448,0.0538208665741867,0.0508236119583668,0.189916976199044,0.197797205897608,0.200868773161442,0.00218835567343036,0.0212574931769034,0.00147201697899073,0.0287192576494462,0.0401821367544674,0.00268927326009368,0.0435494068966694,0.0884115560114008,0.167976071535277,0.373448613406751,0.370696600958606,0.36480536964075,0.657273611121761,0.756857234751932,0.836344131579111,0.995020558923605,0.903288244929772,0.971221166540308
"3263",2.30569849091211,5.67853818045155e-05,0.512166921430603,0.838151663017671,5.07239703452641,7.84266717288144,0.42831064713483,0.0528870412987426,0.0509743287236795,0.0524517831667181,0.188974619508858,0.192385269292968,0.208434281166127,0.00428658905660297,0.0206910145938405,0.0108998031366162,0.0064734818622508,0.0529210391058983,0.0115320455007157,0.0490551680533166,0.0824137881527272,0.174207076474712,0.366996692680684,0.393898638545797,0.347223583055138,0.674482178232123,0.674201762168661,0.879031420071692,0.99974874094523,0.960193780594863,0.90225680680862
"3264",1.91736930268101,0.000295605258845655,0.496279380585989,0.486310580049856,3.58741938643706,1.56351169632794,0.522100490630371,0.0466357544789104,0.0468892950249636,0.0446999275638174,0.195249251264415,0.203705984696881,0.193277882885487,0.00260674007976018,0.0215158871917022,0.00111888551511063,0.0312281495490457,0.0277037308476157,0.0122563413883777,0.042366643154138,0.0852908438810752,0.136090512761692,0.354128490703462,0.3737511766494,0.356934963731924,0.693584259880573,0.74985447002807,0.709101805039967,0.927324224443613,0.940007799332549,0.929295547241575
"3267",2.31072614798936,5.4429573538053e-05,0.572300415929489,0.783010126800691,5.07966200119759,7.1828153216525,0.411483626411234,0.0591259695832763,0.0513790745652608,0.0542411586507806,0.190498418694863,0.204844748320184,0.208622015342336,0.0054969229794322,0.0150391291798803,0.00847612848253863,0.0132457688034899,0.056166847101724,0.01343935793544,0.0468183977888226,0.0954034472537165,0.182577097005472,0.355829378682911,0.445655839983848,0.330642648412412,0.679004004875361,0.709104390275246,0.877994733484847,0.982067271187147,0.950800834412372,0.943160327007038
"3268",2.34045274522434,5.79033724614656e-05,0.483892215572516,0.646214465127267,3.93756940099001,2.0256958141997,0.407232422333882,0.0564520551232712,0.0615824975316473,0.0583887456205716,0.187454987857201,0.193081667581008,0.224354476625447,0.00573312387256357,0.0158836178965753,0.00718469637709178,0.00542424740769746,0.0352313588431338,0.00507930726527963,0.0449027057796283,0.0849209010965006,0.198224954192534,0.421635265551061,0.378305214671541,0.464416341789436,0.669757806357776,0.749600398130106,0.860001548532331,0.949203792553059,0.920936410767561,0.906991330512433
"3269",2.1737719217911,0.00011760773100367,0.498888511223921,0.768755218118386,3.57913736711589,7.37640111378785,0.412961056221842,0.0543978638523325,0.0582899701587873,0.058145650044688,0.184968146055444,0.199080530367195,0.196930449951415,0.00342196886650626,0.0185292585275947,0.000974323730214486,0.0338884386234913,0.0291450774118624,0.00322839503684765,0.0499893436451307,0.0887868760170564,0.167335328927568,0.378178254707863,0.38080142016426,0.368551051826011,0.698005906772508,0.796497616337697,0.815985867852441,0.970479195436616,0.92850062981328,0.979259621823328
"3272",2.31092668689465,5.62354409109176e-05,0.526950723316893,0.854024072902391,5.19384878964808,11.0792585324035,0.421531270501539,0.0511930029172707,0.0543177703210588,0.0533923940299137,0.185991500420407,0.203054421723264,0.214375559236173,0.00757233030329434,0.0142365022044826,0.00653938646604414,0.0136091258769976,0.0463504725667708,0.00662329324408415,0.0413643541900086,0.0869504435986374,0.184312164944562,0.368363332322586,0.418518964215397,0.341097155702098,0.67171299666357,0.6920319296342,0.874736885256496,0.96877641031727,0.918327962569124,0.958843751010123
"3273",1.82272611782266,0.000450081338086944,0.479230157686007,0.336579300505678,3.82482319088179,2.08901136082366,0.496207589189944,0.0497767192407958,0.0516971553955889,0.0462001863006072,0.20003620257009,0.209962955709736,0.196410878453009,0.00299160069125683,0.0207053010460865,0.00118847503180479,0.032976045332689,0.0199692519897894,0.0378366594272811,0.0400753520226584,0.0845582010257851,0.12902869627824,0.353730314204186,0.373415859038087,0.362912235964534,0.659336316037397,0.730330027899368,0.690606919925493,0.953479842970212,0.926693856656738,0.934827399257436
"3274",1.93695307693309,0.000270650452625627,0.450840925405266,0.348140958107617,2.99233117030214,4.66215098194235,0.503713919944821,0.041593456669018,0.0505758089291302,0.0545354316508693,0.198804505551413,0.201086425506826,0.195392461788795,0.0127562066298569,0.00987602094855393,0.00129488177731648,0.0299366273563034,0.0132030681466845,0.0209074075751766,0.0516603647968237,0.0816495799654318,0.123910384951876,0.372186779639395,0.370614261894429,0.357377419859508,0.766947590498844,0.717853691136235,0.734009565943562,0.960467105540807,0.92997926223714,0.935353918663751
"3275",2.37380422501648,4.14834229675528e-05,0.514434481592008,0.711686208910308,4.49432365764211,13.8367932919156,0.473862035659145,0.0440047234888978,0.0411845723887846,0.0540700291560323,0.19649690945458,0.189440089744897,0.217276986622082,0.0164816112439393,0.00454137838389191,0.0393881165307943,0.0032789870461454,0.042063734319782,0.00445836789658151,0.0435437635206665,0.0795653586629871,0.166243641631955,0.410467958980877,0.380966841818924,0.389251446879563,0.697481166715197,0.707289170794268,0.888219627673515,0.925594003864614,0.904309469732221,0.942158490685596
"3278",2.19514264568772,0.000115990443373871,0.381002034487422,0.944955048997901,3.60098431796745,10.0588291821611,0.438283500845629,0.0485892488754606,0.0457915166618381,0.0525221503896984,0.174157150795113,0.207914262347372,0.175349200231426,0.00212135008185204,0.0207840814944222,0.00150877612016492,0.0366000548743968,0.0379919840746474,0.00143875743535631,0.0357353692802495,0.107378709319774,0.138493022854933,0.367382702777956,0.519746573990659,0.303378644202523,0.70453967527099,0.885751891905582,0.74427126410247,0.966441290303403,0.942249672445696,0.929777594160677
"3279",2.24322730661636,6.9902019751894e-05,0.444913604141738,0.273230537888061,3.97522055708643,5.95318601907557,0.485976441036406,0.051942927870309,0.045388006470356,0.0593210003475126,0.239039171300719,0.195524957709383,0.203016966631772,0.0100193843545337,0.00610644930799473,0.0401368038402779,0.00036004139314645,0.0275575933120047,0.0131208933859406,0.0569966944261114,0.0678443802941436,0.128123512920246,0.520464713230449,0.362337678329713,0.343526349202291,0.898321400057713,0.656645442522818,0.730663639906468,0.964836143048006,0.903164822516721,0.933115109555535
"3281",2.15742363925007,0.000112721558830565,0.507502775209145,0.749252611091834,4.26421212844654,5.63127803277591,0.497348812644771,0.0442002188764243,0.0441710935445636,0.0493411419190186,0.188735301361676,0.206884518196162,0.207563396247331,0.00267318111686254,0.0198596254871212,0.00159380841749571,0.0279152541245559,0.0271867675549401,0.00420117509802657,0.0449274269346471,0.0949276813922862,0.157619894678675,0.353701456587468,0.406745919203232,0.362978422045822,0.67969427731969,0.759451969952273,0.85725711389189,0.971727232546745,0.940986457304512,0.985525705620362
"3284",1.99657761760243,0.000226271255690436,0.466960950118897,0.419575988606004,3.08745798559686,1.64292007536655,0.493479265313271,0.0465157951703371,0.0513455590796117,0.0595652102207033,0.195630805175155,0.204004526202759,0.207282184617886,0.00398052193151987,0.0175185369391854,0.0004916135713558,0.0363268978419774,0.010285497345586,0.0153520126292561,0.0518462604027343,0.0891249018684126,0.155254088044587,0.384097071838544,0.359752818363508,0.359842279619674,0.732878900594916,0.735573478206625,0.852505947285863,0.971883714490251,0.951986284701261,0.975487264979074
"3285",2.24930567857536,8.29676950365601e-05,0.529812671319352,0.912450055353659,4.18257682007853,4.83589720253383,0.395265912171507,0.0564686374247554,0.0595410780457301,0.0621548429169812,0.187080960086202,0.197318923441657,0.191753909871742,0.0038676238366269,0.0167533739858791,0.000940536094105409,0.0350559644426784,0.03231829234089,0.00959073109638475,0.0460909643068017,0.0890274084270125,0.149782973595896,0.3963884508191,0.402027109452455,0.368643694181852,0.696013393331778,0.774778276918939,0.805253818268066,0.959337197602314,0.932491477397998,0.94342477665793
"3286",2.25667740137314,7.84415558970196e-05,0.489437226419522,0.574780418778313,3.58941150208877,6.51195738466312,0.380785797213564,0.0649377301688247,0.0606576891614325,0.0767277556005011,0.186107565824284,0.182838732987993,0.203408208202836,0.00365631268912665,0.0156200217586522,0.00105957938878008,0.0433499863151371,0.0348344771208962,0.00201025382287668,0.0392006747484428,0.0754294247745829,0.162077168165244,0.396493864163334,0.340954919796332,0.350007208597462,0.665304600378796,0.656267298714899,0.834420951641761,0.922986751480017,0.920513121238068,0.963845248549809
"3287",2.23324925535688,8.24662475061012e-05,0.501560562149742,0.801820874935379,4.64712618249929,5.02969147205187,0.433120197122843,0.0468950170970485,0.049919625874438,0.052824275381164,0.185371461899667,0.209675111145629,0.218563341712216,0.00794959841572907,0.0133821832919436,0.00935883574240419,0.00411258501771818,0.0204543585076576,0.0126279948556116,0.0435945197322011,0.0959464072593363,0.181785732785074,0.39178838830218,0.472320134748256,0.407769719813454,0.664313374208896,0.785027836978803,0.860739524146372,0.993876032293907,0.955328324875578,0.910231409940681
"3289",2.30397064913329,5.19203846969489e-05,0.5269440725919,0.752762344010114,5.18809507960671,4.28531366816797,0.448943594362835,0.0513759022015148,0.0522203112216279,0.0558702033989713,0.192706350600032,0.212778249569762,0.210770447405855,0.00639765133642432,0.0139274714037136,0.00857585592465063,0.00598385737967824,0.0422215252685247,0.00128341472056867,0.0416936816995616,0.0951595882480471,0.165711239361047,0.35967979225994,0.459039068088646,0.333877284637332,0.669526522371305,0.760285045780808,0.848011658015548,0.994524542414775,0.903958671089329,0.953013327605239
"3290",2.31421438426013,4.09122886683334e-05,0.520506909497587,0.538794470713543,4.46663526596629,6.52962141896646,0.524205672299743,0.0423019844623349,0.0476286829804732,0.0518553979412346,0.202308467694514,0.202400004221325,0.225744396288197,0.00955789948222755,0.0100039690160969,0.00823562428390597,0.00664887729458314,0.0174146383194142,0.0130063358764911,0.046791726504268,0.0815474371211132,0.18530175377086,0.38581417469946,0.379074088848971,0.352097361876092,0.683444384791681,0.666904482893616,0.899270237946113,0.980237296431805,0.956868491745254,0.911222614303286
"3291",2.21188755298844,9.40042893421884e-05,0.464749845661835,0.435896220348846,3.22346129679612,7.40475685443036,0.389124379921193,0.0619927542283359,0.0558102648385654,0.0655764062458482,0.192803863867725,0.180007701439941,0.20144730926938,0.00599107193525384,0.0173852017287192,0.0391882165954562,0.000283181372333835,0.0470687093933913,0.00256300228582474,0.0456328034170468,0.081567341207825,0.149369550106233,0.40906133237751,0.365735598649687,0.35161195698189,0.668828965706795,0.685014782974165,0.843614362658917,0.946272835939991,0.903401436762491,0.976111895534387
"3292",1.87814331942663,0.000400324562821984,0.457127337389634,0.364779572217685,3.71627804554839,4.60627076395155,0.499792326688419,0.0431711628081791,0.0500554950719059,0.0513586654894008,0.208785880943803,0.203099081604392,0.19667831166947,0.00520638983595783,0.0211712988901621,0.00300696436997157,0.0115446334743059,0.00972628999038489,0.0239707875387313,0.0475583011843933,0.0782246923631476,0.129290821813877,0.393450080661276,0.379848641654455,0.344051014234475,0.778751134789349,0.720432740169197,0.703526418737686,0.907773472973078,0.945589636657005,0.94433056765851
"3294",1.75786294929991,0.000639299767517145,0.467104560736706,0.317297181890723,3.05920997574808,2.41285629564759,0.523110708027725,0.0411460653395661,0.0478031977087838,0.051156029410128,0.196493445541892,0.208496072338878,0.192407969960621,0.00534960869113861,0.0172686873684354,0.000589034130632752,0.037978945527903,0.0113016427027457,0.0216301868152698,0.0456399764401975,0.0858401064244576,0.121665680447014,0.355011346036039,0.365133994169211,0.336071200420861,0.671220245065399,0.742663873315425,0.696225740172409,0.933432098108887,0.983957622517647,0.981101467107073
"3296",1.82298792839912,0.000412350205574411,0.518811870350208,0.297518618835263,1.89921295511323,14.5645360486031,0.575960155184063,0.0356933630430167,0.0362315358935134,0.0408833545091711,0.197874579870119,0.194191969040031,0.197656197321516,0.0169878793127484,0.0030644789993244,0.016607633542925,0.00851211525937465,0.0266194009440098,0.014190103494373,0.0558867909972517,0.0900938479754558,0.146590361356671,0.427672763023228,0.394439854400841,0.372400638298566,0.829862669007476,0.783883029081723,0.824370617453582,0.974112814574973,0.900765745631131,0.939734277739745
"3297",2.32713583995477,6.10437289768467e-05,0.492604061325385,0.980018683458238,5.13266219832624,13.391440523681,0.457916768510534,0.0472352788744871,0.0452977323108346,0.0531910246995996,0.189063030204032,0.197856340170804,0.196350320385773,0.00508115928179208,0.0167936312492529,0.00248943931438699,0.0283725529303534,0.0377762461797783,0.00734537128338022,0.043555122816794,0.0863603369217667,0.147271137893355,0.389200371971482,0.414410676803006,0.353475193743121,0.657747383214205,0.725155267662117,0.710399354558448,0.902815564749449,0.912228477374042,0.909253910376264
"3298",2.21963622921394,9.33888175739375e-05,0.462712107485629,0.779196828895584,3.96340077823849,13.5913806226871,0.450269433709755,0.0411096854604842,0.0496801274575962,0.0525313640621202,0.19039650340206,0.193856013837983,0.204581473990148,0.0087846934336518,0.0166037844787422,0.00451586269240817,0.0165638212650287,0.0180061134835384,0.0171596847776998,0.0494703845795338,0.0866336056855884,0.177853546968228,0.454357791128078,0.382445676470956,0.365056685694868,0.671045790161114,0.756171755754543,0.824635023967039,0.997269461387355,0.914041359181999,0.965656629183715
"3300",2.35820966119593,4.62483152845884e-05,0.497236129872892,0.811454329519737,4.58452406131156,5.89608281072343,0.425538071412929,0.0495918635057605,0.0571135693598213,0.0648469840746862,0.190641638386482,0.19508637359212,0.212044563080214,0.00939922891210772,0.0125569716645096,0.00166829892944524,0.0267349642236623,0.0409533387984137,0.00214414703523277,0.0459215181120614,0.083653014548421,0.17931857541268,0.38887193002656,0.369824540753513,0.376277016693713,0.687848475528168,0.70489817678463,0.886857240856857,0.979121219103041,0.944904957653028,0.961910080467975
"3301",2.28770409037859,6.12999166057515e-05,0.516060633368508,0.684130984652258,4.53000196704636,5.86591690163613,0.421241364080413,0.0561238384054368,0.0611657035209109,0.0554221416269779,0.191478904361914,0.197606084374323,0.20815046183107,0.0049490208557413,0.0178957316645763,0.00552771841525642,0.00886300235015749,0.0281193536199431,0.0124634100907019,0.0409332985709671,0.0817336336703171,0.172982292994385,0.388818015754237,0.382951620755768,0.33922961217754,0.652399197534665,0.670930149844562,0.896405428330491,0.927428756669867,0.930011729235919,0.912406503084722
"3303",2.36128926560724,4.98427478037139e-05,0.52888466557219,0.859380847237299,3.75198719056329,3.04565057367494,0.464477073507997,0.0426507420197111,0.0504913400543119,0.057246510641546,0.179771818798864,0.199171671407881,0.216481620152135,0.011143597271624,0.00413955555224682,0.00159719986590459,0.0295244271998005,0.0342467791687135,0.00283122841550746,0.0433202085558326,0.0884897343366765,0.185390474445746,0.405467394053645,0.406007309945517,0.464236785391418,0.718528440788417,0.770600354439606,0.848656835296049,0.977265450808441,0.928696852017645,0.927737665632569
"3306",2.20266369597948,9.67104138025757e-05,0.46770120453556,0.940013307998178,3.62568462753351,8.38201263244595,0.41848072208875,0.052106889954288,0.0546489404792003,0.0586413063647105,0.183420980800165,0.193856775759294,0.194103947096663,0.00320072369397106,0.0208179866794389,0.00111444426462441,0.029103234037747,0.0282869185356357,0.0105483171784709,0.0516094414830486,0.0955486974621252,0.161764618653747,0.391784148518566,0.394017131641435,0.365368016547933,0.721716555414764,0.799996544886108,0.780567520693895,0.943634408548346,0.981091359761481,0.996149040781934
"3307",1.91055117647224,0.000347861463966201,0.460076095595163,0.428614227722789,3.15354861440314,3.78445397143278,0.535640539765962,0.0355795959189128,0.0454337057416774,0.0417541685966864,0.1984505619587,0.20132789861909,0.206156756463845,0.00798783981710013,0.0152669865047412,0.00385676135001484,0.0135288052501987,0.00884059853702891,0.0259729552771546,0.0523122561181736,0.0854094977590679,0.171329318038414,0.405387022977166,0.390709354824063,0.354109626171731,0.798310992365813,0.713873766941925,0.847033533324297,0.99478501340047,0.972065619648173,0.920212203729545
"3309",2.39061306654737,4.19676080430123e-05,0.451168487607271,0.594355936177701,4.32665675664532,6.33631200429118,0.419455892605214,0.0581551522392946,0.06114601045206,0.055240532411574,0.187682300361733,0.191709150136523,0.220053036179476,0.0057219654888202,0.0143627119945796,0.00863768239182808,0.00835773252420207,0.0542553466942215,0.000712828977495481,0.0361470456805659,0.0748553716273008,0.177003776046795,0.370819784863321,0.366397069926027,0.384240580805634,0.650201884665287,0.675940687769616,0.876042819609797,0.987807620474226,0.904664792452712,0.941520919932363
"3311",2.21518531246841,8.93807021021423e-05,0.44605007242554,0.907335049884689,4.45677900021996,17.3332943553187,0.439240194644603,0.0474857791022891,0.0489081769856251,0.0534709769975676,0.191618759677284,0.212585904011349,0.197307830293453,0.0050708795700965,0.016265051810084,0.00263797938695423,0.0223678623366851,0.0246188124491933,0.0114575630021131,0.043401079170599,0.104704093297754,0.155145549800246,0.406734899885396,0.470778253914505,0.325899501720639,0.655342183564336,0.835483997131761,0.802341686314413,0.91166039319097,0.995275359486505,0.965269853462475
"3314",2.31848591236193,5.367832438872e-05,0.52447568057275,0.796722312761955,5.06222149678939,4.23406190022888,0.423574283290179,0.055018391837613,0.0548682492728781,0.0577258197571718,0.190751896123562,0.204786255354282,0.220190215109335,0.0053126441211351,0.0149398351636862,0.00971672169662965,0.00165407770723313,0.0553283467023662,0.00213299046058709,0.0407530821780306,0.0942820082983675,0.191384490682181,0.375873783914893,0.442934220331345,0.37993756528195,0.650304629738452,0.694905744873435,0.883673357919262,0.967901219408045,0.995874514107197,0.905505764226675
"3317",2.24432563298841,7.68668088027733e-05,0.507659645580485,0.807579151705493,4.84349078454327,4.27287487133267,0.38429199998328,0.0677335863285674,0.0676742097464035,0.0671909947427431,0.192479281403527,0.199941256367833,0.199405658536771,0.00218363929518758,0.0192342210007242,0.00114403024676185,0.0358331592514547,0.0496600802551321,0.00437761572003381,0.0466719332684385,0.0863543374847398,0.141967455107206,0.370310867878389,0.37412963188877,0.348279054035768,0.650041749918238,0.707043553604335,0.789255582493677,0.964734605553328,0.913784061805545,0.95523742043604
"3318",1.88894321959992,0.000389682862961711,0.521057668900203,0.547976474227068,2.92687522903122,5.30224792516726,0.545149790476976,0.0426951099368642,0.0425938305403072,0.0325886450191903,0.191683721209955,0.196879040539655,0.173997822594328,0.00278575563221702,0.0203047889936306,0.00207136457816502,0.023239807687076,0.0262681417542547,0.092614924770053,0.051359996741905,0.0944264320322438,0.134729998384536,0.38823458964867,0.399193965648781,0.332372863633375,0.839467411617778,0.719917957142202,0.757452163398149,0.991387327023241,0.914924142912009,0.906953995201642
"3319",2.29934818572282,6.24447649313885e-05,0.483076893288353,0.595184787898582,4.0404611478319,2.77412856814474,0.434532977250687,0.05491492323853,0.051918122442671,0.0593162957256192,0.197052301789479,0.186562435967725,0.203283043445519,0.00591234797283018,0.0131451432708129,0.0143639025854811,0.00534514237179386,0.0342450317473746,0.00565246799653306,0.04516942034924,0.0765357186472018,0.153530514169951,0.41114099355566,0.380155029450422,0.344327448183396,0.694323877886843,0.671550584640377,0.837113479301138,0.901225466721852,0.918816847582345,0.905324523937557
"3320",2.15952409856468,0.000100061391007539,0.513725238711221,0.458895399721428,3.63786072921211,1.09691252581731,0.47574483377177,0.0513171510027335,0.0543967669990203,0.0493912153156848,0.193820070349205,0.200026552930155,0.212640760256764,0.00341510405427238,0.0171439873965481,0.00428525672369576,0.0106815960907382,0.0124136767500014,0.018073766771472,0.0457465196965225,0.0882435773803417,0.173914885807322,0.366858934056152,0.36751291410832,0.354010592260075,0.651303810335529,0.699350665361242,0.887245824613798,0.996227271555808,0.925185493737062,0.923523283377401
